dgv_organization_id,dgv_organization_name,dgv_nb_datasets,geop_organization_id,geop_organization_name,geoc_organization_name,geoc_organization_uuid,geoc_organization_url
5a82cbc1c751df768f7664f6,Métropole du Grand-Nancy,0.0,,,,,
5a82ca5988ee38421f66482f,STAN,0.0,,,,,
5a82b75a88ee3827fadf1afb,Ville de Dreux,1.0,,,,,
5a7e0dedc751df75ae4c3382,Institut National des Etudes du Renseignement Stratégique,0.0,,,,,
5a7dd8e288ee3870271a1ef3,API-AGRO,0.0,,,,,
5a7c19f5c751df3e55b0c321,Saint-Louis Agglomération,32.0,,,,,
5a7ad2b1c751df27e7d1190c,Grand Avignon,17.0,,,,,
5a7accd488ee386af38fe9b3,TravauxLib,0.0,,,,,
5a796b8588ee38290ff393fd,heven.com,0.0,,,,,
5a786477c751df32e593fcf0,Communauté de communes Flandre Lys,0.0,,,,,
5a7429dc88ee384cc067c9ae,EHPAD Online,0.0,,,,,
5a72f98b88ee38261fdde8af,APSYS,0.0,,,,,
5a71f99288ee3826b16c4219," PARC SAINT PAUL DU GROUPE APSYS, UN RETAIL PARK À SUCCÈS DÈS SON OUVERTURE !",0.0,,,,,
5a71f7f088ee3823165fc804,"MANUFAKTURA, UNE RÉALISATION EMBLÉMATIQUE D’APSYS GROUP FONDEE PAR MAURICE BANSAYEN POLOGNE",0.0,,,,,
5a71cf5fc751df19bcdb5d11,Communauté d'Agglomération Sophia Antipolis (CASA),5.0,,,,,
5a717d1c88ee385e6374429a,Harassers U GO !,0.0,,,,,
5a717c2288ee385ab5ad70de,BORDEAUX SAINT JEAN-LE NOUVEL IDEAL URBAIN de Maurice Bansay,0.0,,,,,
5a71784788ee3851c3bd1fae,"Éden, Brie-Comte-Robert par Maurice BANSAY Apsys",0.0,,,,,
5a71730988ee384c1ec45a29,"Posnania, un centre commercial « taille XXL » créé par Maurice Bansay PDG du groupe APSYS",0.0,,,,,
5a71723a88ee384c2c147085,"Posnania, un centre commercial « taille XXL » créé par Maurice Bansay PDG du groupe APSYS",0.0,,,,,
5a70e65088ee386f630836a6,Eventy,0.0,,,,,
5a70a988c751df3b50fecb9b,"Neyrpic du groups APSYS fondé par Maurice Bansay,  UN LIEU DE VIE ÉNERGISANT ",0.0,,,,,
5a6fc76588ee382079877127,"Varkala Media,  Agence de communication audiovisuelle",0.0,,,,,
5a6f24a4c751df613f36c422,KICEO,2.0,,,,,
5a6f0f4e88ee387e04ec3321,Pauline Pied,0.0,,,,,
5a6e3decc751df5f9343283a,MeilleureCopro,1.0,,,,,
5a6e0f9d88ee385cd8b54fc7,Stensys,0.0,,,,,
5a6b563188ee3823dab07bf8,Commune de Montech,0.0,,,,,
5a65deb788ee38279c49d926,Autorité de régulation des transports (anciennement Arafer),4.0,,,,,
5a658a61c751df702d43531c,CCI  SEINE MER NORMANDIE,3.0,,,,,
5a6478ca88ee386b42fd8d49,INFO SIRENE,0.0,,,,,
5a639780c751df018e5897a7,Golden-Cheese,0.0,,,,,
5a61b7a7c751df3fd36ac81a,Ville d'Asnières-sur-Seine ,1.0,,,,,
5a6198b4c751df0ab02ea997,Semaine52,0.0,,,,,
5a60fdb7c751df031ed74ab8,TECNIPASS,1.0,,,,,
5a5f18afc751df7bae61b648,Coeur d'Essonne Agglomération,1.0,,,,,
5a5f06a288ee380d84cc9425,CHU de Toulouse,0.0,,,,,
5a5cb495c751df2cdac7334e,Ville de Noyal-Pontivy,1.0,,,,,
5a5ca253c751df0b2ca45759,SOCIETE FRANCAISE D'ENDODONTIE,0.0,,,,,
5a59073b88ee382463e43e06,smart,0.0,,,,,
5a573e9688ee3844d86785f9,MaSmartHome,0.0,,,,,
5a571c0188ee3804f732c047,Fresenius Medical Care Deutschland GmbH,0.0,,,,,
5a4e516bc751df60325980d9,SYndicat Départemental d'Energie de Saône et Loire,1.0,,,,,
5a4e41c788ee38592ed487cd,nam.R,0.0,,,,,
5a4594bac751df51912ab3ae,Xtendo,0.0,,,,,
5a44b6cfc751df63ae90c99c,MAIRIE DE VALENCE D'AGEN,0.0,,,,,
5a4381adc751df74bae4627d,Airparif,13.0,,,,,
5a4221f0c751df499060207f,"Polymeris, pôle de compétitivité des caoutchoucs, plastiques et composites",0.0,,,,,
5a40ff5ac751df7ee564cc24,Juristique,0.0,,,,,
5a3fe64088ee384414efcf97,I.T. Data31,0.0,,,,,
5a3b9453c751df6eff05e7fa,Direction Régionale de l'Environnement de l'Aménagement et du Logement des Hauts de France,0.0,,,,,
5a3b6266c751df1ed5329c10,FORMALEI,0.0,,,,,
5a3b6226c751df1edf36ff99,FORMALEI,0.0,,,,,
5a3aca3888ee382cb72b1308,Mairie de Vesseaux,0.0,,,Mairie de Vesseaux,6cbde35591c65b07507a071c79726e5e,http://www.geocatalogue.fr/www/dcat/6cbde35591c65b07507a071c79726e5e/catalog.rdf
5a3a7cd8c751df3092aea45a,Ville du Havre,61.0,,,Ville du Havre,a36df2c52c81f973a68c332e8b613fe3,http://www.geocatalogue.fr/www/dcat/a36df2c52c81f973a68c332e8b613fe3/catalog.rdf
5a3a749c88ee381cb7380f6e,Direction Départementale des Territoires de l'Ariège,0.0,,,,,
5a355ab1c751df3e888b64f3,Geojob Compagnon,1.0,,,,,
5a33e206c751df5d09b4bf75,DIRECTION DEPARTEMENTALE DE L'ESSONNE,14.0,,,,,
5a32982788ee381d59ed7b05,AssoConnect,0.0,,,,,
5a32371888ee387affdaa88d,"Communauté de Communes Vitry, Champagne et Der",1.0,5a32371888ee387affdaa88d,Région Grand Est,,,
5a3149ea88ee38675c7d0b7f,MOBILYGREEN,1.0,,,,,
5a2fa552c751df2b5ab6cecf,DAAF de GUYANE,1.0,,,,,
5a2ea65288ee38555f6d9710,Ville de Guérande,0.0,,,,,
5a2e87e9c751df3d66f77bbb,MAIRIE DE ROQUEFORT-LA BEDOULE,0.0,,,,,
5a2e875bc751df3b936f97fd,MAIRIE DE ROQUEFORT-LA BEDOULE,0.0,,,,,
5a296314c751df2ea2e529a9,Agicap,0.0,,,,,
5a295e62c751df2585baf911,Agicap,0.0,,,,,
5a27f06e88ee38489a0a1348,EPF Bretagne,0.0,,,,,
5a27db15c751df49fe1960a1,Fonds de réserve pour les retraites,0.0,,,,,
5a216283c751df6333108428,Département de l'Aube,2.0,,,,,
5a210bc888ee382bed1f31db,Ville de Nancy,5.0,,,,,
5a2023c388ee383e1dea3b3f,Mairie de St NICOLAS DE REDON,1.0,,,,,
5a2005f888ee381180db9edc,Syndicat Départemental d'Energie de l'Aube,1.0,,,,,
5a1fde6d88ee384f0ff312b0,MAIRIE DE PLESSÉ,1.0,,,,,
5a1fd830c751df767ae12daa,Adoc Mètis,1.0,,,,,
5a1e73b0c751df0d9952bd2d,Mairie de Redon,4.0,,,,,
5a1d64a3c751df51a9440eae,Mairie de Bains-sur-Oust,8.0,,,,,
5a1d6373c751df4f4d7815e5,Mairie de Bains-sur-Oust,0.0,,,,,
5a1d2901c751df5e50300f1c,Mairie d'ALLAIRE,1.0,,,,,
5a1c5d9988ee3872a18d0b75,Syndicat Mixte Decoset,0.0,,,,,
5a1a9a5c88ee381418d06177,Maisons Paysannes du Rhône,0.0,,,,,
5a188d2a88ee386dc487f1e5,Civimédias,0.0,,,,,
5a153f5688ee3829e2fbf39f,Région Occitanie / Pyrénées Méditerranée,131.0,,,,,
5a12a80bc751df1983c076dc,Pierre Incorporated,0.0,,,,,
5a1151a5c751df777d191778,Université de Bretagne Occidentale,0.0,,,,,
5a1150a6c751df777d191777,Université de Bretagne Occidentale,0.0,,,,,
5a0f0384c751df5f68d855b9,Open Data Réseaux Énergies,194.0,,,,,
5a09abfc88ee3842e9e22010,Institut national de la jeunesse et de l’éducation populaire,1.0,,,,,
5a0467d188ee38711f65672c,Métropole Rouen Normandie,9.0,,,Métropole Rouen Normandie,f5470b3d0ebde8b2655757448a3f9770,http://www.geocatalogue.fr/www/dcat/f5470b3d0ebde8b2655757448a3f9770/catalog.rdf
5a03894f88ee384d083e5989,SONALY,0.0,,,,,
5a02e546c751df36b9c3af26,Urbee,0.0,,,,,
5a02e4e5c751df3693226362,Littoral Environnement Télédétection et Géomatique,0.0,,,,,
5a01c8bb88ee3804b3641d73,Smart IS,0.0,,,,,
5a01b2dac751df3c7ea19b4b,Union sportive école primaire saint-François pk7,0.0,,,,,
5a006d4088ee385ce8f24a68,C-Mobilité,0.0,,,,,
5a00642088ee3851483c5ba4,C-Mobilité,0.0,,,,,
59fc998788ee384b429ee86c,PREVI'START,0.0,,,,,
59fadeb088ee380e34e84b5a,Wedition,0.0,,,,,
59f846d588ee380840aa2865,Communauté de Communes Coeur Côte Fleurie,49.0,,,Communauté de Communes Coeur Côte Fleurie,473ebaa62a52fe268ed6bd8263d257f7,http://www.geocatalogue.fr/www/dcat/473ebaa62a52fe268ed6bd8263d257f7/catalog.rdf
59f843bcc751df5a1b4776b6,DEPARTEMENT DE LA SAVOIE,8.0,,,,,
59f836a3c751df4587d14334,Action et Formation Pour l'Aide au maintien à domicile,0.0,,,,,
59f82adfc751df345f4fa400,STAC,0.0,,,,,
59f2fd7788ee380c1d30868b,EXPLORE,0.0,,,,,
59f2fd7088ee380c1d308689,EXPLORE,0.0,,,,,
59f04e2dc751df54f02c3bda,Mission Bassin Minier,0.0,,,,,
59f04e24c751df54cafab56f,Mission Bassin Minier,0.0,,,,,
59f0335ac751df2a1a48b301,Le Figaro,1.0,,,,,
59ef6c11c751df71fba5064a,La République En Marche !,2.0,,,,,
59ed863388ee380790322f35,IRVE SIED70,0.0,,,,,
59ed85d088ee381b0adc536c,IRVE SIED70,0.0,,,,,
59eb12a0c751df234f51feb8,TENNIS CLUB WISSOUS 91,0.0,,,,,
59e9f4c288ee387db78fcc7f,COMITE NATIONAL POUR LA SECURITE DES USAGERS DE L'ELECTRICITE,0.0,,,,,
59e8671f88ee3810234ec1ca,Servichessoy,0.0,,,,,
59e85cb688ee3871a5970106,Ville de Régny (42),0.0,,,,,
59e71ccd88ee3808785cdd6b,Communauté de communes du Pays Bigouden Sud,2.0,,,Communauté de Communes du Pays Bigouden Sud,77b270a0a363105c9f05493db60fc493,http://www.geocatalogue.fr/www/dcat/77b270a0a363105c9f05493db60fc493/catalog.rdf
59e60b8cc751df26bd5f4ceb,Syndicat Mixte Ouvert Provence-Alpes-Cote d'Azur Très Haut Débit - SMO SUD THD,3.0,59e60b8cc751df26bd5f4ceb,SMO PACA THD,,,
59e4ade488ee38366b2f58ab,Groupe BPCE,175.0,,,,,
59e4a61ac751df72a84e6284,Picocorner,0.0,,,,,
59e4647188ee383dd24bfc85,GRTgaz,3.0,,,,,
59e05c6588ee386ef4f4f86d,Ville de Lorient,28.0,,,,,
59dc6b1b88ee38450c43d6b7,"<'"">",0.0,,,,,
59dbc9dc88ee382c80a431d1,NavyNet,0.0,,,,,
59db34cc88ee3877ccd191a7,global map solution,4.0,,,,,
59d74df0c751df2f079bc372,traces,0.0,,,,,
59d6beb788ee38728612a1b8,Alti Reve Montgolfiere,0.0,,,,,
59d6526ac751df274a175d35,Ville de Lanester,2.0,,,,,
59d6397fc751df7e4d981850,Fréquence Sport ,0.0,,,,,
59d6390ac751df7e4d98184f,Chaud Patate ,0.0,,,,,
59d4fff9c751df0e5a3f19c9,Transition 21,0.0,,,,,
59d49013c751df65bb3aac98,Élysée - Présidence de la République,0.0,,,,,
59d2b2dc88ee3826a73899be,Eurométropole de Strasbourg,18.0,,,Eurométropole de Strasbourg,c7e30423f41e8d145c90e5844fc31a80,http://www.geocatalogue.fr/www/dcat/c7e30423f41e8d145c90e5844fc31a80/catalog.rdf
59d24989c751df58d4788268,Mairie de Villeneuve-la-Garenne,0.0,,,,,
59ce086088ee3865cbc4328f,DOUAISIS AGGLO,2.0,,,,,
59ccf33b88ee3830def70884,ASSOCIATION EQUALITY,0.0,,,,,
59c815c7c751df43f099923a,Cityzia,0.0,,,,,
59c3f29188ee387ab8b50678,Association Pour le Soutient et la Préparation de l'Internat à Chatenay Malabry,0.0,,,,,
59bfe09988ee3809d96507cb,Département de la Vienne,1.0,,,,,
59bfa079c751df6dad38dc0d,Le Havre Seine Métropole,51.0,,,,,
59bf94cec751df629f10513d,Mairie de Baraqueville,1.0,59bf94cec751df629f10513d,Mairie de Baraqueville,,,
59ba4600c751df6bbdb72c11,Conseil départemental des deux-sèvres,1.0,,,,,
59b8f31bc751df48c6978750,Communauté de Communes Gâtinais Val de Loing,0.0,,,,,
59b67040c751df39eb8bfa47,FIXWEB ,0.0,,,,,
59b65668c751df15aca06a85,CDAD,0.0,,,,,
59b6449a88ee38073588ac9d,Département de la Charente-Maritime,2.0,,,,,
59b2610dc751df4ea9075aea,Agence landaise pour l'informatique,6.0,,,,,
59afbe7cc751df1980d8d1b5,Métropole d'Aix-Marseille-Provence,1.0,,,,,
59aea226c751df38f3f6834b,Métropole Nice Côte d'Azur,266.0,,,,,
59a6e1e088ee380378603f13,Karine BRULE,0.0,,,,,
59a65dcf88ee383cc7a29768,Association des Femmes de Marins Pêcheurs de Saint Pierre,0.0,,,,,
59a538b688ee386b121578b9,Atmo Auvergne-Rhône-Alpes,6.0,59a538b688ee386b121578b9,ATMO Auvergne,,,
59a538b688ee386b121578b9,Atmo Auvergne-Rhône-Alpes,6.0,59a538b688ee386b121578b9,ATMO Auvergne-Rhône-Alpes,,,
59a47d0ec751df3ad11e2445,OpenDataFrance,5.0,,,,,
59a2d772c751df23fd5b3fe1,Komunn,0.0,,,,,
59a0a34bc751df386a2595e1,contre visite médicale,0.0,,,,,
59a0018788ee383abc50da16,Form'IT,0.0,,,,,
599edea6c751df7a5facad0d,Guichen Pont-Réan,0.0,,,,,
599b3bf5c751df451893a1bc,Brancusi,0.0,,,,,
5999ae09c751df73f49ee007,SpicyCode,0.0,,,,,
5996b114c751df46b189e37a,Futsal Lac d'Annecy,0.0,,,,,
5995abacc751df1c0f87a375,Loi Pinel,0.0,,,,,
598b207088ee38687e4a469f,dtc innovation,0.0,,,,,
5988421b88ee382902e11949,Centre Interministériel de Services Informatiques relatifs aux Ressources Humaines (CISIRH),1.0,,,,,
598162cec751df6ea0cf136f,Fioul-Domestique.com,0.0,,,,,
59808abec751df23b701cc86,Station-Service Picoty Atlantique,0.0,,,,,
597eccba88ee38311a61fab2,Ville de Megève,0.0,,,,,
5979a44688ee387aca150636,Fonderies.fr,0.0,,,,,
5970c4d8c751df489a87a14c,Valenciennes Métropole,0.0,,,,,
5970a76d88ee38216d112aa1,Communauté d'agglomération du Boulonnais,3.0,,,,,
596f62c588ee381009a2eea3,Délégation régionale au numérique (SGAR Occitanie),1.0,,,,,
596df01ec751df3665ff7ae9,Espaces Temps Studio,0.0,,,,,
596ca1ecc751df20cc2b38df,Mairie de Boé,14.0,,,,,
596c880888ee387e51f2c2f6,Communauté de Communes du Plateau picard,1.0,,,,,
596c4440c751df0c66b01f7f,Logique Tranquille - Bac à Stages,0.0,,,,,
59679365c751df12bcc44bba,REDON Agglomération,8.0,59679365c751df12bcc44bba,Redon Agglomération,,,
5966003ac751df095bf20ca3,DIRECTION DEPARTEMENTALE DES FINANCESPUBLIQUE DU LOT ET GARONNE  ,0.0,,,,,
5965d3a888ee3839fc58d95e,Ville de Villiers-le-Bel,3.0,,,,,
5963804188ee3874c56d9456,SMICA,44.0,5963804188ee3874c56d9456,SMICA,,,
5961dcec88ee383e031c3663,Station-Essence.net,0.0,,,,,
5961db6788ee384e74f513af,Peages.fr,0.0,,,,,
595f2454c751df19d64b9e1e,DRAAF GRAND EST,0.0,,,,,
595254f888ee384d9d265130,Lannion-Trégor Communauté,10.0,,,Lannion-Trégor Communauté,d712e6e3fee0c7c122f5c6d2e8c0c522,http://www.geocatalogue.fr/www/dcat/d712e6e3fee0c7c122f5c6d2e8c0c522/catalog.rdf
5951129488ee3845fd6ac7d7,CMSIG DOO,0.0,,,,,
594d23e688ee380a6acd18af,Pays Midi Quercy,8.0,,,,,
594be11888ee38743d67051b,Ville de Nevers,16.0,,,Ville de Nevers,946a2ea78432be7180496aef684e65c3,http://www.geocatalogue.fr/www/dcat/946a2ea78432be7180496aef684e65c3/catalog.rdf
59469879c751df38fc19a0ab,Communauté de Communes du Pays de Barr,0.0,,,,,
5943987b88ee381f30d196f7,Communauté d'Agglomération de Nevers,9.0,,,,,
5941c03788ee3829c45a86de,Communes de Seine-et-Marne,0.0,,,,,
594108d788ee381d3175391f,CHAMBRE DE COMMERCE ET D'INDUSTRIE DEPARTEMENTALE VAL DE MARNE,0.0,,,,,
593fb6b788ee3810680f7775,COMINES,5.0,,,,,
5936b35188ee381f9ba3c323,GEOSYSTEMS France,0.0,,,,,
59367c42c751df5751fcc925,Conseil départemental de la Nièvre,2.0,,,,,
5931585ac751df57e88c9d19,INITIATIVES CITOYENNES ET BIODIVERSITE,0.0,,,,,
592ee287c751df335d88f34c,Société Française des Equidés de Travail,0.0,,,,,
59257c04c751df02a17f0021,Programme DataEnergie - 29&30 juin,4.0,,,,,
592577cec751df79cfde2690,Liberté Living-lab,0.0,,,,,
59240f0dc751df44cf6920ae,PORTS DE NORMANDIE,2.0,,,,,
5919a313c751df1c22411168,Conseil départemental de la Somme,1.0,,,,,
59197becc751df574c6be7bc,Raisup,0.0,,,,,
59196e9088ee38471c78dac6,GRAND BESANCON METROPOLE,31.0,59196e9088ee38471c78dac6,Communauté d'Agglomération du Grand besançon,Communauté d'Agglomération du Grand Besançon,f403eb8bd8a39769aaa1e2dc996b5c54,http://www.geocatalogue.fr/www/dcat/f403eb8bd8a39769aaa1e2dc996b5c54/catalog.rdf
59196e9088ee38471c78dac6,GRAND BESANCON METROPOLE,31.0,59196e9088ee38471c78dac6,GRAND BESANCON,,,
59196e9088ee38471c78dac6,GRAND BESANCON METROPOLE,31.0,59196e9088ee38471c78dac6,GRAND BESANCON METROPOLE,,,
59196e9088ee38471c78dac6,GRAND BESANCON METROPOLE,31.0,59196e9088ee38471c78dac6,GRAND BESANÇON,,,
59156efac751df16cc205bbc,AppsCie,0.0,,,,,
59148acf88ee3843214a59d3,Adrénaline Art ,0.0,,,,,
59146988c751df08cb86e12b,Communauté de communes du Pays de l'Ourcq,0.0,,,,,
591468dbc751df08a16496ce,HAPPY BEER TIME,0.0,,,,,
59133d14c751df2fa69bfb86,Grand Paris Sud,21.0,,,,,
591314fcc751df6fb65a21a3,Mouv'Oise,2.0,,,,,
591313d788ee387d413e5dc0,Loire Grands Migrateurs,0.0,591313d788ee387d413e5dc0,LOGRAMI,,,
5913125bc751df6c0e52c2b9,Santé en France,0.0,,,,,
5912ed6488ee38410ef18122,Fixie Lille,0.0,,,,,
5912ebfc88ee383f35eb9305,AC Consulting  - Arthur Camberlein,0.0,,,,,
5912e8de88ee382b89d58816,ParlonsPo,0.0,,,,,
5912ddcac751df1c0de5387b,Ville de Niort,23.0,,,,,
5911d508c751df168e15a89f,Durance Luberon Verdon Agglomération,17.0,,,,,
5910cebec751df05304056a9,Mymairie,0.0,,,,,
590e12af88ee384916848b78,JeRetiens,0.0,,,,,
590c90d2c751df79217be16a,Agence Départementale d'Aménagement et d'Urbanisme du Haut-Rhin,0.0,,,,,
590a13c1c751df07b663c2f3,Participation Citadine à l’observation de l’Environnement,1.0,,,,,
5909d3eac751df310749b8d2,Saint-Mandé,0.0,,,,,
59087a45c751df5a2a2c425f,Département de l'Hérault,90.0,,,,,
59083ec8c751df0bc89df2e7,Maison de l'Emploi et de la Formation du Rhône,4.0,,,,,
59020dfe88ee3836d04430c2,Bioaster,0.0,,,,,
5901f4dfc751df412e7bb92d,Agence nationale de la cohésion des territoires,24.0,,,,,
58ff7222c751df3a18dbed4e,C-CAR,1.0,,,,,
58ff7146c751df44a6612b39,C-CAR,0.0,,,,,
58f7c89fc751df5bdb3b701f,Le deuxième texte,7.0,,,,,
58f5d64788ee3847b91e4f32,Ville du Pradet,1.0,,,,,
58f5b3afc751df567513a459,flaner bouger,1.0,,,,,
58f21b20c751df20d704999f,Ethique & Intégrité,0.0,,,,,
58f218ffc751df0f264af61c,TBi Scientific®,2.0,,,,,
58f0c61888ee387967f84bcb,Cermosem - Université Grenoble Alpes / Pacte,0.0,,,,,
58efa75488ee3820f74954ae,CetteFamille,0.0,,,,,
58ee161e88ee38138df17bec,Ministère du Logement et de l'Habitat durable,0.0,,,,,
58ecf7b688ee3850141a91a4,Strasbourg Argentoratum Elsass Datastore,0.0,,,,,
58ecb30388ee3855493567c6,Ville de Nanterre,9.0,,,,,
58ea0dcc88ee381bfaf30820,Kano,0.0,,,,,
58e608ac88ee38366609bea6,FORTENCO EDITIONS,0.0,,,,,
58e555f5c751df205d54e76b,Base Adresse Nationale,1.0,,,,,
58e39c37c751df5bbd793f70,Action Sauvetage Poitiers,0.0,,,,,
58de5ed288ee3830702efd74,Datactivist,6.0,,,,,
58da7f5dc751df416b9b1882,CCI DORDOGNE,0.0,,,,,
58da32bac751df47f26f37b1,Ville de Pont-l'Abbé,2.0,,,,,
58da0f55c751df04af13c109,SICTIAM,24.0,,,,,
58d53c4688ee380aeea5e932,Ville de Bayonne,57.0,58d53c4688ee380aeea5e932,Ville de Bayonne,,,
58d3f2dd88ee384adb61c47e,SYDELA,1.0,,,,,
58d2805b88ee3830ab40dd02,Ville de Castelnaudary,13.0,,,,,
58d27f5d88ee38306b01dfff,Centre de Gestion de la Fonction Publique Territoriale de l'Aude,3.0,,,,,
58d27ed688ee383022f3994b,Mairie de Cugnaux,1.0,,,,,
58d1401888ee380bc3e746bf,Syndicat intercommunal de distribution d'énergie de Loir-et-Cher,1.0,,,,,
58d138dd88ee387c51ab42b2,Syndicat intercommunal d'énergie d'Indre-et-Loire,1.0,,,,,
58d0314e88ee383a9ebd2654,iKNSA,0.0,,,,,
58ce460ac751df585677e981,Maison des Femmes de Paris,0.0,,,,,
58ca9fd8c751df348855f150,ARPE Occitanie,0.0,58ca9fd8c751df348855f150,Ministère chargé de l'environnement - Direction de l'Eau et de la Biodiversité,,,
58c7edc4c751df2b09e470ab,RSE FRANCE,0.0,,,,,
58c5a537c751df2fb0fde3c9,Communauté d'Agglomeration Versailles Grand Parc,39.0,,,,,
58c1651b88ee3810ef8c7972,CENTRE ACTIF BILINGUE,0.0,,,,,
58c1602dc751df058640464e,Musée français de la Photographie,0.0,,,,,
58c15cedc751df04505e54df,Doctipharma ,0.0,,,,,
58c11791c751df5a3d517bbb,Syndicat Départemental d'Energies de l'Indre,1.0,,,,,
58c0810bc751df6b1ba07943,Ouvre-boîte,0.0,,,,,
58c02989c751df45701e6bff,Université Paris 13,1.0,,,,,
58bfa3f788ee382b132dd4d7,3C-R,0.0,,,,,
58be8cf188ee380a76584494,Codepostal.online,0.0,,,,,
58be522988ee3825a8c882fd,CAP Numérique,0.0,,,,,
58b7ee18c751df0465ac26f6,Rennes Language Center,0.0,,,,,
58b69c62c751df4b175dd7a4,Métropole Européenne de Lille ,237.0,,,,,
58b58264c751df623efccaa1,B&B Head Hunting ltd,0.0,,,,,
58b3e7e588ee3814c598d150,Conseil départemental d'Eure-et-Loir,0.0,,,,,
58b00f8f88ee38676dea4eb4,Groupe Casino,1.0,,,,,
58aef7cd88ee3830ed5fc99a,DDT Territoire-de-Belfort,0.0,,,,,
58aef7a188ee3830ed5fc999,DDT Yonne,5.0,58aef7a188ee3830ed5fc999,DDT Yonne,,,
58aef76b88ee3830af08f4d9,DDT Haute-Vienne,8.0,58aef76b88ee3830af08f4d9,DDT Haute-Vienne,,,
58aef73d88ee3830af08f4d8,DDT Vienne,27.0,58aef73d88ee3830af08f4d8,DDT Vienne,,,
58aef70888ee3830a05fffe6,DDTM Vendée,89.0,58aef70888ee3830a05fffe6,DDTM Vendée,,,
58aef6d188ee382d1749c425,DDT Vaucluse,0.0,,,,,
58aef50788ee382d101eb438,DDT Tarn-et-Garonne,354.0,58aef50788ee382d101eb438,DDT Tarn-et-Garonne,,,
58aef48d88ee382cb41ab9c0,DDT Tarn,76.0,58aef48d88ee382cb41ab9c0,DDT Tarn,,,
58aef40688ee382b0211f854,DDT Deux-Sèvres,98.0,58aef40688ee382b0211f854,DDT Deux-Sèvres,,,
58aef3cc88ee382ad7933d6d,DDT Yvelines,11.0,58aef3cc88ee382ad7933d6d,DDT Yvelines,,,
58aef37488ee382a896c7a3e,DDTM Seine-Maritime,12.0,58aef37488ee382a896c7a3e,DDTM Seine-Maritime,,,
58aef31c88ee3821f6d0496a,DDT Savoie,35.0,58aef31c88ee3821f6d0496a,DDT Savoie,,,
58aeee4f88ee382134fb5213,DDTM Pyrénées-Orientales,9.0,58aeee4f88ee382134fb5213,DDTM Pyrénées-Orientales,,,
58aeee1688ee382134fb5212,DDT Hautes-Pyrénées,84.0,58aeee1688ee382134fb5212,DDT Hautes-Pyrénées,,,
58aeedd088ee3820f0d3e7cd,DDTM Pas-de-Calais,317.0,58aeedd088ee3820f0d3e7cd,DDTM Pas-de-Calais,,,
58aeed8088ee3820e86bd1f3,DDT Oise,66.0,58aeed8088ee3820e86bd1f3,DDT Oise,,,
58aeed5288ee381eee35f8ce,DDTM Nord,0.0,,,,,
58aeed0f88ee381f26e6e756,DDT Nièvre,38.0,58aeed0f88ee381f26e6e756,DDT Nièvre,,,
58aeeca188ee381f17804d5e,DDTM Morbihan,8.0,58aeeca188ee381f17804d5e,DDTM Morbihan,,,
58aeebe988ee381cf48415f4,DDT Mayenne,5.0,58aeebe988ee381cf48415f4,DDT Mayenne,,,
58aeeba588ee381d127638ee,DDT Haute-Marne,0.0,,,,,
58aeeaef88ee381b3633b25b,DDTM Manche,50.0,58aeeaef88ee381b3633b25b,DDTM Manche,,,
58aeea3188ee3819199f6798,DDT Maine-et-Loire,0.0,,,,,
58aee8f488ee38152cb276f1,DDT Lot,37.0,58aee8f488ee38152cb276f1,DDT Lot,,,
58aee74c88ee38153f8b9c8c,DDT Jura,16.0,58aee74c88ee38153f8b9c8c,DDT Jura,,,
58aee39f88ee380f8e9f787d,DDT Indre-et-Loire,0.0,,,,,
58aee22388ee380d5cc08347,DDT Indre,68.0,58aee22388ee380d5cc08347,DDT Indre,,,
58aee1a088ee3807e7017cac,DDTM Ille-et-Vilaine,31.0,58aee1a088ee3807e7017cac,DDTM Ille-et-Vilaine,,,
58aede6188ee3805dde1ae88,DDTM Hérault,35.0,58aede6188ee3805dde1ae88,DDTM Hérault,,,
58aeddae88ee38040ec91884,DDTM Gironde,0.0,,,,,
58aedcab88ee3803c23a38c8,DDT Haute-Garonne,87.0,58aedcab88ee3803c23a38c8,DDT Haute-Garonne,,,
58aedb7c88ee3801ec1afb7e,DDTM Gard,349.0,58aedb7c88ee3801ec1afb7e,DDTM Gard,,,
58aedac788ee387b6dcadf8e,DDTM Finistère,0.0,58aedac788ee387b6dcadf8e,DDTM Finistère,,,
58aed7b188ee38779b2b7560,DDT Drôme,268.0,58aed7b188ee38779b2b7560,DDT Drôme,,,
58aec3c288ee385bdf5d8a01,DDT Dordogne,56.0,58aec3c288ee385bdf5d8a01,DDT Dordogne,,,
58aec33a88ee3859f5f21deb,DDT Creuse,37.0,58aec33a88ee3859f5f21deb,DDT Creuse,,,
58aec2b188ee3859fed82c1c,DDTM Côtes d'Armor,2.0,58aec2b188ee3859fed82c1c,DDTM Côtes-d'Armor,,,
58aec19a88ee385837ea9abe,DDT Côte-d'Or,390.0,58aec19a88ee385837ea9abe,DDT Côte-d'Or,,,
58aec08788ee38561ae40f54,DDTM Haute-Corse,16.0,58aec08788ee38561ae40f54,DDTM Haute-Corse,,,
58aebfd688ee385448a0cec1,DDTM Corse-du-Sud,23.0,58aebfd688ee385448a0cec1,DDTM Corse-du-Sud,,,
